geography code,Total_Population,total_households,population_density,short_term_res,job_density,Household_Prop,never_married_prop,couple_het_prop,couple_hom_prop,separated_prop,widowed_prop,sole_occ_over65_prop,sole_occ_under66_prop,fam_cpl_ret_prop,fam_cpl_d_prop,fam_cpl_nd_prop,cohab_cpl_d_prop,cohab_cpl_nd_prop,fam_lp_d_prop,fam_lp_nd_prop,fam_other_prop,other_with_dependents_prop,other_no_dependents_prop,uk_prop,europe_EU__prop,europe_non_EU__prop,africa_prop,asia_prop,americas_prop,oceania_prop,age_under18_prop,age_18_29_prop,age_30_44_prop,age_45_64_prop,age_65_80_prop,age_over80_prop,female_prop,male_prop,houshold_0ddep_prop,houshold_1ddep_prop,houshold_2ddep_prop,houshold_3ddep_prop,houshold_4ddep_prop,arrived_pre81_prop,arrived_81_90_prop,arrived_91_00_prop,arrived_01_10_prop,arrived_11_16_prop,arrived_17_21_prop,household_1ppl_prop,household_2ppl_prop,household_3ppl_prop,household_4ppl_prop,household_5ppl_prop,household_6plusppl_prop,arr_age_under18_prop,arr_age_18_29_prop,arr_age_30_44_prop,arr_age_45_64_prop,arr_age_over64_prop,add_1yr_same_prop,uk_migrant_prop,nonuk_migrant_prop,stres_female_prop,stres_male_prop,asian_prop,black_prop,mixed_prop,white_prop,other_prop,single_ethnicity_hhd_prop,mixed_ethnicity_hhd_prop,eng_main_lan_prop,eng_spk_well_prop,eng_spk_poor_prop,christian_prop,hindu_prop,muslim_prop,no_religion_prop,unpd_car_none_prop,unpd_car_lt19_prop,unpd_car_2049_prop,unpd_car_gt50_prop,unpd_car_none_asp_prop,unpd_car_lt19_asp_prop,unpd_car_2049_asp_prop,unpd_car_gt50_asp_prop,hhd_det_prop,hhd_semidet_prop,hhd_terr_prop,hhd_flat_prop,hhd_other_prop,hhd_0car_prop,hhd_1car_prop,hhd_2car_prop,hhd_3pluscar_prop,hhd_noct_prop,hhd_gasct_prop,hhd_elect_prop,hhd_oilct_prop,hhd_renct_prop,hhd_duelct_prop,hhd_otrct_prop,hhd_1bdrm_prop,hhd_2bdrm_prop,hhd_3bdrm_prop,hhd_4bdrm_prop,hhd_1room_prop,hhd_2room_prop,hhd_3room_prop,hhd_4room_prop,hhd_5room_prop,hhd_6room_prop,hhd_bedocc_pls2_prop,hhd_bedocc_pls1_prop,hhd_bedocc_0_prop,hhd_bedocc_min1_prop,hhd_bedocc_min2_prop,hhd_rmocc_pls2_prop,hhd_rmocc_pls1_prop,hhd_rmocc_0_prop,hhd_rmocc_min1_prop,hhd_rmocc_min2_prop,hhd_ten_own_prop,hhd_ten_mtg_prop,hhd_ten_shr_prop,hhd_ten_srn_prop,hhd_ten_orn_prop,work_dist_under2k_prop,work_dist_2k_5k_prop,work_dist_5k_10k_prop,work_dist_10k_20k_prop,work_dist_over20k_prop,work_dist_wfh_prop,work_dist_offshr_prop,work_lt15hrs_prop,work_16_30hrs_prop,work_31_48hrs_prop,work_gt49hrs_prop,aff_ind_prop,mag_ind_prop,man_ind_prop,utl_ind_prop,wat_ind_prop,con_ind_prop,ret_ind_prop,tra_ind_prop,acc_ind_prop,inf_ind_prop,fin_ind_prop,rea_ind_prop,tec_ind_prop,adm_ind_prop,def_ind_prop,edu_ind_prop,hum_ind_prop,otr_ind_prop,wrk_trav_train_prop,wrk_trav_bus_prop,wrk_trav_taxi_prop,wrk_trav_carvd_prop,wrk_trav_carvp_prop,wrk_trav_bike_prop,wrk_trav_foot_prop,wrk_trav_otr_prop,wrk_hgr_man_prop,wrk_lwr_man_prop,wrk_inter_prop,wrk_sml_emp_prop,wrk_technic_prop,wrk_semi_rout_prop,wrk_rout_prop,wrk_lt_unem_prop,wrk_ft_std_prop,econ_act_prop,econ_inact_prop,qual_none_prop,qual_l1_prop,qual_l2_prop,qual_app_prop,qual_l3_prop,qual_l4_prop,qual_other_prop,military_service_prop,no_service_prop,sex_het_prop,sex_hom_prop,sex_bi_prop,sex_otr_prop,sex_non_prop,gen_ident_birth_prop,gen_ident_change_prop,gen_ident_non_prop,claimant_prop,job_seek_prop
E07000008,145674,52472,3579.2,1934,1.1,0.867567308,0.564531254,0.324191105,0.004688665,0.073856487,0.03273249,0.100205824,0.217277786,0.057135234,0.14889846,0.130317122,0.031559689,0.092563653,0.050484068,0.030454338,0.010024394,0.024489251,0.106590181,0.620701017,0.158065269,0.022989689,0.025680629,0.121071708,0.042677485,0.008814202,0.161042313,0.304401549,0.227882424,0.192619237,0.084742854,0.029311623,0.499011491,0.500988509,0.565006098,0.302408904,0.104531941,0.026490319,0.001562738,0.022001181,0.011690487,0.028543185,0.080014278,0.091972487,0.145297033,0.317496617,0.324929011,0.160082328,0.124349666,0.039734721,0.033407657,0.088402872,0.186944822,0.084345868,0.017717644,0.002107445,0.79766009,0.159453098,0.042886812,0.524819028,0.475180972,0.148454769,0.024444994,0.050867004,0.745294287,0.030938946,0.768604806,0.231395194,0.799780102,0.182522342,0.017697556,0.352396447,0.022660186,0.050743441,0.5455675,0.937456487,0.03697058,0.010931119,0.014641814,0.924,0.044,0.013,0.019,0.108629364,0.263816893,0.275918585,0.306963714,0.044671444,0.343656496,0.465990738,0.150025728,0.040327038,0.015837018,0.75421177,0.116214362,0.001848605,0.002934899,0.077965391,0.030987955,0.184079128,0.276928648,0.313767343,0.225224882,0.024203385,0.147202317,0.226997256,0.203632413,0.253601921,0.144362708,0.300579357,0.301894344,0.352721451,0.033027138,0.01177771,0.402900595,0.250190578,0.271630584,0.062604818,0.012673426,0.245778862,0.19502992,0.016617754,0.226588406,0.315985059,0.151888155,0.180302558,0.046502734,0.030383297,0.059151817,0.454871243,0.076900195,0.110653125,0.15457726,0.618918115,0.115851499,0.002506976,0.00065153,0.054572752,0.002223702,0.003002705,0.034956022,0.086058666,0.023398439,0.051740011,0.100817246,0.015041854,0.009716301,0.142019461,0.037717944,0.028072462,0.214509298,0.151140886,0.041853746,0.012621112,0.035625248,0.005991841,0.191016488,0.021672616,0.167658224,0.097144314,0.013386028,0.2330357,0.171718953,0.068185826,0.060306824,0.030498068,0.062382777,0.073307578,0.046672865,0.253891409,0.594822266,0.405177734,0.095836172,0.048002244,0.068865467,0.025936761,0.18182984,0.55837775,0.021151765,0.018186482,0.981813518,0.805647281,0.02740286,0.038222942,0.009625866,0.119101052,0.897302106,0.009866628,0.092831265,0.033,0.003
E07000009,87762,37200,134.8,151,0.73,0.991317427,0.302374419,0.514476116,0.004116033,0.115724926,0.063308506,0.127956989,0.148655914,0.115053763,0.173091398,0.183225806,0.043655914,0.076989247,0.052956989,0.030215054,0.003924731,0.016155914,0.02811828,0.882044621,0.060367813,0.004534992,0.014163305,0.017558852,0.018288097,0.003042319,0.208507099,0.112144208,0.195916228,0.275848317,0.157289032,0.050295116,0.509468791,0.490531209,0.534071665,0.332921158,0.110964759,0.021235988,0.00080643,0.015075549,0.005617721,0.011349393,0.034936986,0.026630051,0.024476401,0.276617477,0.373007553,0.158616241,0.138160901,0.039996774,0.013601054,0.035389155,0.047455194,0.027504643,0.006973008,0.000854535,0.90704627,0.085721185,0.007232545,0.430463576,0.569536424,0.019233618,0.008032998,0.021455511,0.944726137,0.006551736,0.90326049,0.09673951,0.950664538,0.040788052,0.00854741,0.48510711,0.003714676,0.006289881,0.492707384,0.913794553,0.049001117,0.014235431,0.022968898,0.915,0.048,0.014,0.022,0.419927965,0.321094506,0.169390388,0.059993549,0.029593592,0.120259119,0.390586781,0.349434185,0.139719915,0.008466604,0.632871926,0.081978229,0.164117726,0.012713345,0.089907271,0.0099449,0.07311828,0.255698925,0.38577957,0.285403226,0.003064187,0.063219009,0.225459628,0.294135039,0.194871519,0.219250618,0.448727253,0.34131656,0.192054404,0.016262129,0.001639653,0.539621526,0.266491049,0.16402344,0.026584592,0.003279394,0.362480512,0.317778614,0.015187356,0.139777431,0.164776087,0.077189842,0.04749972,0.103233024,0.127352053,0.157601521,0.349166573,0.137957266,0.099317597,0.181675803,0.591744043,0.127262557,0.029001074,0.001432152,0.086913713,0.003647512,0.007183136,0.096043681,0.128692266,0.039115646,0.03320802,0.060060866,0.018483709,0.014299141,0.093649302,0.049342105,0.043098818,0.124462943,0.118242034,0.053123881,0.020360219,0.007159638,0.002349256,0.508669874,0.032956707,0.01816758,0.049468621,0.011701533,0.157874843,0.225143497,0.120453591,0.122721546,0.056362873,0.107755845,0.11297774,0.052036959,0.044673107,0.647006118,0.352993882,0.165535007,0.097901413,0.134903191,0.061389632,0.164303014,0.350095899,0.025871845,0.042489745,0.957510255,0.904912571,0.010625936,0.011969928,0.00328998,0.069201585,0.944533886,0.003443883,0.052022231,0.035,0.004
E07000010,102462,44083,187.5,79,0.73,0.986287599,0.333235096,0.450836388,0.003112143,0.135083521,0.077732851,0.144273303,0.145793163,0.118299571,0.109339201,0.178594923,0.058321802,0.076469387,0.064650772,0.036204433,0.005761858,0.028038019,0.034253567,0.875542889,0.095968222,0.004772548,0.007456496,0.010374679,0.004811587,0.001073579,0.192412427,0.128122041,0.179968182,0.271118616,0.174258469,0.054120265,0.510091546,0.489908454,0.416704473,0.37362762,0.168814082,0.038608112,0.002245713,0.012248443,0.003464699,0.006499971,0.046075618,0.036725811,0.019626788,0.290066466,0.382392305,0.157158088,0.112946034,0.038767779,0.018669328,0.034520115,0.05116043,0.026878257,0.011184634,0.000897894,0.908416427,0.087267962,0.004315611,0.481012658,0.518987342,0.012024087,0.007944486,0.013780853,0.95919423,0.007056343,0.930086428,0.069913572,0.911533974,0.063523354,0.024942672,0.520730041,0.00207886,0.006656256,0.461028694,0.904245041,0.041587008,0.02053654,0.033631411,0.906,0.041,0.021,0.032,0.457203784,0.29915383,0.143281686,0.070914907,0.029445793,0.159449221,0.415307488,0.29929905,0.125944242,0.011092711,0.699997732,0.079667899,0.102624595,0.011432979,0.081074337,0.014109748,0.088083842,0.302860513,0.419799015,0.18925663,0.00349341,0.072794501,0.247238164,0.30476601,0.21547989,0.156228024,0.371367647,0.364222036,0.23496586,0.026427421,0.003017036,0.491550031,0.289998412,0.179275458,0.034026722,0.005149377,0.377288297,0.290815053,0.005353538,0.126602092,0.19994102,0.153486891,0.087676467,0.078441779,0.131875597,0.179471394,0.200891625,0.168156247,0.08956016,0.181922391,0.600407574,0.128109875,0.027488272,0.000636794,0.137101738,0.005561334,0.01093163,0.109040352,0.171297574,0.060750143,0.035087347,0.023922226,0.018233534,0.011037762,0.043662839,0.059540235,0.054085033,0.074016684,0.120630001,0.036976502,0.006792613,0.011207812,0.002738272,0.597877308,0.057482488,0.030927616,0.07756315,0.014540437,0.076940306,0.164348359,0.114709072,0.115039136,0.072107224,0.138520841,0.190741701,0.087914938,0.039678423,0.58221253,0.41778747,0.258027631,0.129043286,0.157322708,0.067568842,0.163169559,0.190399849,0.034468125,0.05233874,0.94766126,0.900143814,0.011009996,0.010432384,0.003041305,0.075372501,0.931346662,0.005882214,0.062771124,0.058,0.005
E07000011,180832,76880,199.6,164,0.79,0.986418333,0.315646057,0.496388126,0.003628736,0.122560889,0.061776192,0.124310614,0.156191467,0.111940687,0.157713319,0.185952133,0.047476587,0.075533299,0.055007804,0.034430281,0.004864724,0.017676899,0.028902185,0.87628712,0.05945363,0.004650777,0.016274954,0.023530388,0.017303545,0.002499585,0.201739736,0.122660812,0.19823372,0.275299726,0.157383649,0.044682357,0.504050699,0.495949301,0.535958169,0.329327142,0.111549017,0.022099088,0.001066583,0.018669056,0.006508732,0.010407335,0.035336275,0.027074555,0.025896679,0.280492722,0.375850362,0.158547848,0.133014217,0.037877704,0.014217146,0.040113694,0.047971643,0.027699131,0.00735473,0.000763122,0.898425285,0.094516417,0.007058298,0.536585366,0.463414634,0.03176982,0.014632366,0.022435188,0.924150593,0.007012033,0.908635648,0.091364352,0.946807782,0.044446728,0.00874549,0.473187969,0.005375125,0.014283897,0.495440545,0.917328769,0.044662678,0.014406562,0.023601991,0.919,0.044,0.014,0.023,0.397356851,0.302401207,0.180285647,0.091404563,0.028551731,0.130593132,0.401430801,0.34291103,0.125065036,0.010236599,0.746504338,0.072137459,0.069028759,0.006152365,0.085573809,0.010366671,0.08012487,0.216129032,0.395681582,0.308064516,0.002861602,0.070460458,0.183389698,0.313579605,0.178368887,0.25133975,0.473432968,0.31166348,0.196277364,0.016792185,0.001834003,0.562916233,0.242663892,0.166753382,0.02451873,0.003147763,0.359274194,0.33041103,0.013670656,0.12859001,0.16805411,0.109026053,0.068934578,0.076024992,0.120165005,0.143285444,0.349049688,0.133514241,0.092547406,0.171942533,0.619141929,0.116368133,0.012089583,0.000645507,0.10074288,0.003927747,0.011367491,0.089309745,0.144090327,0.038785134,0.038533495,0.053292634,0.025360773,0.015218652,0.071640354,0.050655901,0.074112975,0.093587598,0.132460258,0.044178948,0.011554622,0.012233018,0.003435749,0.483335522,0.034335609,0.025757178,0.068725928,0.011576506,0.158511004,0.227308598,0.133804574,0.1031829,0.056838953,0.10835621,0.11275386,0.054943647,0.044300254,0.63975017,0.36024983,0.156440332,0.106501373,0.14574298,0.055456256,0.175501312,0.334497946,0.025859801,0.055065054,0.944934946,0.911406236,0.012612892,0.011297644,0.002643986,0.062039242,0.949151171,0.003709624,0.047139205,0.037,0.005
E07000012,162118,66996,179.8,242,0.99,0.991820773,0.30172599,0.534780608,0.004096349,0.102677202,0.056719853,0.122559556,0.139754612,0.113812765,0.202116544,0.180607797,0.039479969,0.068795152,0.050779151,0.030777957,0.004134575,0.015314347,0.031867574,0.838557858,0.066808537,0.008228473,0.020170244,0.04497286,0.016321244,0.004940785,0.219540329,0.107922722,0.203718325,0.272644279,0.147221742,0.048952602,0.509267883,0.490732117,0.584109499,0.308899039,0.090706908,0.015747209,0.000537346,0.019115116,0.007913745,0.017961671,0.04727275,0.036830061,0.032506184,0.262314168,0.363126157,0.162248492,0.154621171,0.044704161,0.01298585,0.046293155,0.06443415,0.041216637,0.008382731,0.001252167,0.901736157,0.089592405,0.008671438,0.58677686,0.41322314,0.057976646,0.012453968,0.028319054,0.890005366,0.011244965,0.87541982,0.12458018,0.932019303,0.061907127,0.00607357,0.45318225,0.015007587,0.016925943,0.500308417,0.916014007,0.051314991,0.013029273,0.019641728,0.916,0.051,0.013,0.019,0.412000896,0.33792074,0.1678782,0.060198522,0.022001642,0.109394591,0.408009433,0.355976476,0.1266195,0.008089552,0.65061194,0.079955224,0.145343284,0.015940299,0.091268657,0.008791045,0.067451788,0.224834318,0.351901606,0.355812287,0.002612096,0.058436325,0.196205744,0.259209505,0.205997373,0.277538958,0.486304948,0.315277259,0.183968953,0.013180088,0.001268751,0.574885068,0.245193743,0.15602424,0.021478894,0.002418055,0.364588931,0.32443728,0.025031345,0.144725058,0.141217386,0.05009299,0.072738765,0.115526274,0.139411915,0.078609892,0.438158678,0.105461485,0.099699758,0.176863141,0.606573717,0.116863384,0.012337725,0.000595614,0.081866582,0.002564788,0.0041693,0.071498031,0.102494287,0.025830213,0.033390869,0.08781057,0.02003209,0.013310157,0.120739534,0.042592503,0.03711042,0.15925998,0.141938542,0.042458793,0.009104612,0.019497727,0.002090779,0.407300707,0.025004254,0.048586293,0.038059466,0.012192157,0.235254409,0.23922799,0.113883754,0.10790804,0.043571314,0.084695576,0.075866248,0.044791003,0.054801666,0.652411381,0.347588619,0.118201623,0.077438211,0.116705788,0.046401559,0.141536644,0.478475323,0.021240852,0.03588469,0.96411531,0.900353633,0.011399115,0.012381004,0.003482637,0.072383612,0.943234556,0.004019607,0.052745837,0.031,0.004
E07000026,96157,43969,77.4,19,0.74,0.989766736,0.321500876,0.480878864,0.003105089,0.115596239,0.078918932,0.156610339,0.177124792,0.122745571,0.113511792,0.189656349,0.046555528,0.06340831,0.061520617,0.035320339,0.003684414,0.012986422,0.016875526,0.967789912,0.016079043,0.00174727,0.003910556,0.006604264,0.0025065,0.001362454,0.183420691,0.116019801,0.16025001,0.292639045,0.189681351,0.057989101,0.510238677,0.489761323,0.480658586,0.340049576,0.14172333,0.036431447,0.001137061,0.007102893,0.002298301,0.003327856,0.008454835,0.005854947,0.005438965,0.333666879,0.375625398,0.140862367,0.108409897,0.030564905,0.010870554,0.012647169,0.01119108,0.00625078,0.001986521,0.000301618,0.924929966,0.072300154,0.00276988,0.736842105,0.263157895,0.005616049,0.000873608,0.006520857,0.984545464,0.002444022,0.97204976,0.02795024,0.988553979,0.009577501,0.00186852,0.598492018,0.000717591,0.002402371,0.392418491,0.901856995,0.047671949,0.020007624,0.030463432,0.906,0.046,0.02,0.028,0.283674073,0.339162668,0.291269643,0.057285152,0.028608464,0.185363746,0.418779706,0.291997362,0.103859186,0.013985855,0.719032133,0.04298092,0.077684033,0.005253224,0.115980261,0.025083574,0.049007345,0.266527187,0.477088213,0.207377254,0.000841425,0.041889341,0.236122166,0.345484729,0.219998636,0.155663703,0.451890933,0.377959202,0.15950697,0.009665022,0.000977873,0.541377664,0.307279467,0.13060287,0.018625065,0.002114934,0.426852842,0.256430082,0.005480636,0.189047825,0.122188616,0.135297043,0.077109142,0.083122344,0.130504566,0.193010218,0.243172981,0.137783706,0.101345089,0.216457556,0.572148751,0.110048604,0.037639027,0.0018763,0.085541188,0.008251198,0.068360611,0.103761642,0.13633692,0.036734786,0.075097206,0.016321548,0.009539741,0.010647436,0.043652229,0.047517859,0.061194502,0.084501311,0.132923411,0.040103083,0.004815192,0.022425681,0.002079801,0.561975811,0.046026902,0.009200859,0.097841076,0.0124562,0.099424938,0.184529206,0.097549464,0.116589867,0.077055879,0.142784395,0.15698086,0.086309043,0.038776347,0.571543908,0.428456092,0.206289668,0.098977805,0.138635997,0.074770534,0.172481463,0.283867202,0.024977333,0.049495113,0.950504887,0.917926298,0.010818129,0.007837244,0.001664327,0.061754002,0.951101064,0.002807,0.046091935,0.05,0.004
E07000027,67407,31259,865.3,30,0.73,0.992137315,0.366353835,0.430723215,0.002776086,0.125497009,0.074649855,0.149940817,0.211810998,0.09881954,0.105569596,0.166032183,0.057615407,0.0642375,0.069643943,0.041843949,0.004158802,0.013180204,0.017147062,0.961826625,0.01320416,0.002269929,0.005934454,0.012714568,0.002789193,0.001261071,0.193371313,0.13970981,0.176280339,0.274879829,0.168372797,0.047385912,0.504042607,0.495957393,0.467033494,0.328257462,0.158130458,0.044691129,0.001887456,0.007032432,0.00240349,0.003397525,0.008990831,0.005385597,0.010964066,0.361763389,0.345447565,0.143739203,0.10550899,0.032247745,0.011293109,0.014909873,0.012224612,0.008975595,0.00192864,0.000178028,0.917918383,0.077034818,0.005046799,0.466666667,0.533333333,0.014078865,0.003708869,0.008159511,0.970418064,0.003634691,0.973735564,0.026264436,0.984058747,0.012529641,0.003411612,0.531349218,0.00175069,0.004777306,0.455357408,0.900955867,0.045556233,0.021745592,0.031742307,0.902,0.045,0.022,0.031,0.128443008,0.310982437,0.45385329,0.07930516,0.027416104,0.268786589,0.449598516,0.216897534,0.064717361,0.028534869,0.836980166,0.030454255,0.005534229,0.000671785,0.086244402,0.011580294,0.076106081,0.338046643,0.454077226,0.13177005,0.000575834,0.068620237,0.245657251,0.369141687,0.225503055,0.090501935,0.353722128,0.404043635,0.223839534,0.016923126,0.001471576,0.490962603,0.305384049,0.177260949,0.023289293,0.003103106,0.391887137,0.326657923,0.001727502,0.110400205,0.169327234,0.258265192,0.242103575,0.097258297,0.043001443,0.053904121,0.194035594,0.111431778,0.085495302,0.211429304,0.637077895,0.065997499,0.004456557,0.006572619,0.178935556,0.015293363,0.013882655,0.08085925,0.136261622,0.029753126,0.055402373,0.017152934,0.009394037,0.006187881,0.02654697,0.042160949,0.106284065,0.071785829,0.165662071,0.033408144,0.008177795,0.030049387,0.012411006,0.50301456,0.056282471,0.033031877,0.141203258,0.021775383,0.099224473,0.184604087,0.108430498,0.07264521,0.084842298,0.152382999,0.161427829,0.097164759,0.039277846,0.585521367,0.414478633,0.184600781,0.098989863,0.132177526,0.108804671,0.205072178,0.247537343,0.022817638,0.048411362,0.951588638,0.911344342,0.012161049,0.009635706,0.002919368,0.063939535,0.947917973,0.003349154,0.048732874,0.052,0.007
E07000028,110024,50663,106,97,0.99,0.989238712,0.353207142,0.450324601,0.003360958,0.122494335,0.070612964,0.145826343,0.205120107,0.102185027,0.115863648,0.1732428,0.04918777,0.070209028,0.063715137,0.035134122,0.004302943,0.012514064,0.022699011,0.933177001,0.039201251,0.002135936,0.006789551,0.013924488,0.003417498,0.001354275,0.191192911,0.133860486,0.180631675,0.277273347,0.165762327,0.051279255,0.510297753,0.489702247,0.488827918,0.336465201,0.137657416,0.035746714,0.001302752,0.009061906,0.003063052,0.004544587,0.020505176,0.01463357,0.015151653,0.35094645,0.358525946,0.142747172,0.103329846,0.032666838,0.011783748,0.021967136,0.025266296,0.01443269,0.004971462,0.000381721,0.901567473,0.092993607,0.00543892,0.608247423,0.391752577,0.014796637,0.00306294,0.008843445,0.968034538,0.00526244,0.96085901,0.03914099,0.964336181,0.028158602,0.007505217,0.533433918,0.003253865,0.007943794,0.447851813,0.911884717,0.044444657,0.017926935,0.025743691,0.914,0.044,0.018,0.025,0.24955588,0.366310055,0.269195847,0.084244601,0.030693617,0.216884117,0.434044569,0.265302094,0.08376922,0.013618869,0.732517517,0.063159972,0.059054574,0.00495411,0.108990427,0.01770453,0.067425932,0.310996191,0.431320688,0.19025719,0.00045398,0.062511103,0.265302094,0.310561949,0.21729862,0.143872254,0.400627677,0.389041312,0.1962971,0.012533802,0.001500109,0.50137181,0.310502734,0.166551527,0.018751357,0.002822573,0.383455382,0.288573515,0.008270335,0.143536703,0.176164065,0.193106704,0.208668555,0.096430595,0.074296506,0.088574127,0.192389046,0.146534466,0.098413598,0.22190746,0.566383381,0.113295562,0.029312885,0.001171004,0.10257621,0.0042685,0.009821327,0.087447588,0.172250973,0.069618101,0.058531334,0.018282779,0.016412949,0.011483398,0.03928531,0.042137272,0.063064254,0.075114267,0.159823216,0.039398633,0.004041625,0.033825001,0.00377722,0.564807645,0.046252054,0.022436684,0.119870064,0.012597027,0.091982965,0.184053513,0.1146448,0.105393955,0.066803149,0.131274427,0.17459466,0.079163154,0.052089377,0.605103839,0.394896161,0.198603068,0.105536275,0.145845878,0.070766233,0.175163943,0.278860996,0.025223608,0.053556375,0.946443625,0.907874714,0.013608049,0.011232388,0.002539877,0.064744972,0.945808655,0.004171091,0.050020253,0.05,0.005
E07000029,67076,30789,91.7,15,0.91,0.98953426,0.332756035,0.472539637,0.003213827,0.115197829,0.076292672,0.149404008,0.193738023,0.111500861,0.109909383,0.192926045,0.046802429,0.05950177,0.063561662,0.03816298,0.004059892,0.013608756,0.01682419,0.970853522,0.011226239,0.00169959,0.004711144,0.008035781,0.002176668,0.001297056,0.185363017,0.121736278,0.165963348,0.295513174,0.180785232,0.050638951,0.50135667,0.49864333,0.470462148,0.331882693,0.151895034,0.044233705,0.00152642,0.006291277,0.002355502,0.003443803,0.006395635,0.004114674,0.006634167,0.343142031,0.36526032,0.142778265,0.106401637,0.030790217,0.011627529,0.012046756,0.009228888,0.005799738,0.001878578,0.000208731,0.921386344,0.075213984,0.003399672,0.533333333,0.466666667,0.008154929,0.002758065,0.006708808,0.979694675,0.002683523,0.973886778,0.026113222,0.989894659,0.008451739,0.001653601,0.650670125,0.000715596,0.004159399,0.338208328,0.898741106,0.045132536,0.021737431,0.034388928,0.902,0.044,0.021,0.033,0.245908028,0.384158223,0.295401403,0.045888542,0.028643804,0.20632085,0.424724721,0.274986195,0.093968233,0.012763884,0.768821046,0.048684638,0.037317311,0.002987983,0.111010068,0.01841507,0.038195459,0.253207314,0.514307058,0.194290169,0.003085618,0.032122905,0.205469664,0.403598805,0.223398727,0.132324282,0.4625678,0.381305012,0.144856929,0.010620676,0.000649583,0.560261115,0.297294664,0.12172388,0.018706765,0.002013575,0.42185267,0.287417176,0.003183058,0.176334936,0.111212161,0.107651042,0.104739786,0.12217461,0.217559125,0.090706879,0.254424127,0.102744431,0.082760877,0.192116454,0.644749755,0.080372915,0.024008897,0.002289677,0.052760696,0.019233285,0.191416983,0.115236164,0.099012168,0.025807929,0.054461599,0.014686641,0.006378385,0.007326966,0.041410441,0.052531728,0.059727856,0.069082821,0.131525579,0.033102185,0.010794544,0.028163946,0.003925289,0.55114324,0.051453992,0.012233816,0.072552419,0.015308626,0.104252964,0.184027282,0.103145979,0.080595629,0.096879017,0.144890016,0.150871304,0.097575346,0.037762463,0.570372619,0.429627381,0.212380374,0.1005035,0.138908727,0.080595629,0.183402371,0.259659334,0.024550064,0.054527925,0.945472075,0.915866157,0.011463058,0.008820484,0.001642681,0.062207621,0.949720571,0.003392433,0.046886996,0.048,0.005
E07000030,54735,24615,25.5,22,1.01,0.994171919,0.296524219,0.522053305,0.003173446,0.104659391,0.073589639,0.156936827,0.152549259,0.138695917,0.120292505,0.212309567,0.040178753,0.067519805,0.037863092,0.030956734,0.003940687,0.015884623,0.022872232,0.949555113,0.028593353,0.001717428,0.006175433,0.008331354,0.003745455,0.001881863,0.169583805,0.105071802,0.153213725,0.308985274,0.202049914,0.06109548,0.50413812,0.49586188,0.518790883,0.347783692,0.110916995,0.021614594,0.000893837,0.0089886,0.002795235,0.003526016,0.012806928,0.011126133,0.011418445,0.309511234,0.40052005,0.133994231,0.106325925,0.035022143,0.014626417,0.016862143,0.019255362,0.01059593,0.003598962,0.000383646,0.916752558,0.07908783,0.004159611,0.409090909,0.590909091,0.007947092,0.001589418,0.006723058,0.981036593,0.002703838,0.959905756,0.040094244,0.976502722,0.019213141,0.004284137,0.584248315,0.000602883,0.003708643,0.403620951,0.909096096,0.050757849,0.015898674,0.02424738,0.916,0.047,0.015,0.021,0.3917442,0.309714379,0.196847195,0.064559379,0.037134847,0.124446431,0.399057409,0.333929224,0.142566936,0.018567424,0.423109739,0.08093284,0.246780157,0.020680128,0.164750335,0.045179377,0.057530573,0.235038394,0.44025515,0.267175883,0.001259497,0.048754723,0.206232479,0.31540243,0.208182668,0.220168204,0.497420272,0.338086533,0.152711761,0.009872029,0.001909405,0.586712718,0.264932954,0.126371394,0.019179195,0.002803738,0.473774022,0.231666193,0.010401008,0.103278755,0.180880023,0.1408765,0.051287679,0.079821481,0.106855429,0.161801288,0.281021364,0.17833626,0.125041156,0.207280044,0.491787086,0.175891714,0.090613111,0.00651156,0.0627012,0.004353234,0.009511267,0.104806848,0.156570091,0.046788118,0.104880012,0.015291191,0.013425519,0.010828212,0.050738952,0.043056775,0.05578724,0.078248464,0.102172959,0.043715247,0.003000037,0.014817254,0.001609776,0.530640618,0.035195551,0.008634252,0.112025756,0.013024549,0.111570957,0.19582279,0.09285071,0.182870867,0.065681691,0.118089806,0.133507741,0.060964103,0.038641335,0.604331511,0.395668489,0.173389085,0.099603302,0.142618205,0.067159858,0.168414281,0.325570923,0.023244344,0.046445803,0.953554197,0.909763472,0.0100787,0.007762743,0.00212296,0.070272125,0.944078736,0.003152004,0.05276926,0.036,0.005
